
"2021-10-14 22:59:14,239", "ERROR", "ERROR"

"2021-10-14 22:59:14,239", "ERROR", "ERROR"

"2021-10-14 22:59:22,808", "ERROR", "ERROR"

"2021-10-14 23:15:14,251", "ERROR", "ERROR"

"2021-10-14 23:15:14,252", "ERROR", "ERROR"

"2021-10-14 23:22:54,833", "INFO", "STATEMENT"

"2021-10-14 23:31:14,266", "ERROR", "ERROR"

"2021-10-14 23:31:14,267", "ERROR", "ERROR"

"2021-10-14 23:47:14,271", "ERROR", "ERROR"

"2021-10-14 23:47:14,271", "ERROR", "ERROR"

"2021-10-14 23:53:54,832", "INFO", "STATEMENT"

"2021-10-14 23:59:21,137", "ERROR", "ERROR"

"2021-10-15 00:03:14,283", "ERROR", "ERROR"

"2021-10-15 00:03:14,283", "ERROR", "ERROR"

"2021-10-15 00:19:14,288", "ERROR", "ERROR"

"2021-10-15 00:19:14,288", "ERROR", "ERROR"

"2021-10-15 00:24:54,832", "INFO", "STATEMENT"

"2021-10-15 00:35:14,303", "ERROR", "ERROR"

"2021-10-15 00:35:14,303", "ERROR", "ERROR"

"2021-10-15 00:51:14,309", "ERROR", "ERROR"

"2021-10-15 00:51:14,310", "ERROR", "ERROR"

"2021-10-15 00:55:54,832", "INFO", "STATEMENT"

"2021-10-15 00:59:22,302", "ERROR", "ERROR"

"2021-10-15 01:07:14,324", "ERROR", "ERROR"

"2021-10-15 01:07:14,324", "ERROR", "ERROR"

"2021-10-15 01:23:14,331", "ERROR", "ERROR"

"2021-10-15 01:23:14,331", "ERROR", "ERROR"

"2021-10-15 01:26:54,832", "INFO", "STATEMENT"

"2021-10-15 01:30:51,687", "ERROR", "ERROR"

"2021-10-15 01:39:14,340", "ERROR", "ERROR"

"2021-10-15 01:39:14,340", "ERROR", "ERROR"

"2021-10-15 01:55:14,354", "ERROR", "ERROR"

"2021-10-15 01:55:14,355", "ERROR", "ERROR"

"2021-10-15 01:57:54,832", "INFO", "STATEMENT"

"2021-10-15 01:59:21,241", "ERROR", "ERROR"

"2021-10-15 02:00:03,514", "INFO", "STATEMENT"

"2021-10-15 02:00:03,514", "INFO", "STATEMENT"

"2021-10-15 02:00:03,515", "INFO", "STATEMENT"

"2021-10-15 02:00:03,516", "INFO", "STATEMENT"

"2021-10-15 02:00:05,762", "ERROR", "ERROR"

"2021-10-15 02:11:14,684", "ERROR", "ERROR"

"2021-10-15 02:11:14,685", "ERROR", "ERROR"

"2021-10-15 02:12:38,277", "WARN", ""

"2021-10-15 02:15:00,438", "INFO", "STATEMENT"

"2021-10-15 02:19:37,582", "ERROR", "ERROR"

"2021-10-15 02:19:37,655", "ERROR", "ERROR"

"2021-10-15 02:19:37,886", "WARN", ""

"2021-10-15 02:19:37,886", "WARN", ""

"2021-10-15 02:27:14,412", "ERROR", "ERROR"

"2021-10-15 02:28:54,832", "INFO", "STATEMENT"

"2021-10-15 02:43:14,378", "ERROR", "ERROR"

"2021-10-15 02:43:14,378", "ERROR", "ERROR"

"2021-10-15 02:59:14,385", "ERROR", "ERROR"

"2021-10-15 02:59:14,385", "ERROR", "ERROR"

"2021-10-15 02:59:29,495", "WARN", ""

"2021-10-15 02:59:54,832", "INFO", "STATEMENT"

"2021-10-15 03:01:10,768", "WARN", ""

"2021-10-15 03:15:14,393", "ERROR", "ERROR"

"2021-10-15 03:15:14,394", "ERROR", "ERROR"

"2021-10-15 03:30:54,833", "INFO", "STATEMENT"

"2021-10-15 03:31:14,403", "ERROR", "ERROR"

"2021-10-15 03:31:14,403", "ERROR", "ERROR"

"2021-10-15 03:47:14,416", "ERROR", "ERROR"

"2021-10-15 03:47:14,417", "ERROR", "ERROR"

"2021-10-15 03:59:22,304", "WARN", ""

"2021-10-15 03:59:22,305", "ERROR", "ERROR"

"2021-10-15 04:01:54,832", "INFO", "STATEMENT"

"2021-10-15 04:03:14,426", "ERROR", "ERROR"

